DATE,DailyAverageDryBulbTemperature,DailySnowDepth,DailySustainedWindSpeed,date,tripduration,daysFrom
6/1/13 23:59,82.0,0.0,12.0,06-01-13,109.0,0
6/2/13 23:59,79.0,0.0,15.0,06-02-13,189.0,1
6/3/13 23:59,72.0,0.0,12.0,06-03-13,90.0,2
6/4/13 23:59,66.0,0.0,13.0,06-04-13,186.0,3
6/5/13 23:59,66.0,0.0,10.0,06-05-13,168.0,4
6/6/13 23:59,65.0,0.0,13.0,06-06-13,135.0,5
6/7/13 23:59,61.0,0.0,20.0,06-07-13,15.0,6
6/8/13 23:59,67.0,0.0,15.0,06-08-13,188.0,7
6/9/13 23:59,72.0,0.0,10.0,06-09-13,258.0,8
6/10/13 23:59,66.0,0.0,14.0,06-10-13,52.0,9
6/11/13 23:59,72.0,0.0,16.0,06-11-13,134.0,10
6/12/13 23:59,71.0,0.0,16.0,06-12-13,166.0,11
6/13/13 23:59,62.0,0.0,20.0,06-13-13,79.0,12
6/14/13 23:59,63.0,0.0,18.0,06-14-13,162.0,13
6/15/13 23:59,71.0,0.0,12.0,06-15-13,303.0,14
6/16/13 23:59,73.0,0.0,15.0,06-16-13,254.0,15
6/17/13 23:59,77.0,0.0,10.0,06-17-13,223.0,16
6/18/13 23:59,74.0,0.0,12.0,06-18-13,144.0,17
6/19/13 23:59,68.0,0.0,13.0,06-19-13,267.0,18
6/20/13 23:59,71.0,0.0,12.0,06-20-13,301.0,19
6/21/13 23:59,73.0,0.0,10.0,06-21-13,292.0,20
6/22/13 23:59,75.0,0.0,10.0,06-22-13,273.0,21
6/23/13 23:59,79.0,0.0,14.0,06-23-13,283.0,22
6/24/13 23:59,83.0,0.0,13.0,06-24-13,247.0,23
6/25/13 23:59,82.0,0.0,14.0,06-25-13,313.0,24
6/26/13 23:59,80.0,0.0,12.0,06-26-13,335.0,25
6/27/13 23:59,80.0,0.0,13.0,06-27-13,257.0,26
6/28/13 23:59,79.0,0.0,12.0,06-28-13,242.0,27
6/29/13 23:59,77.0,0.0,12.0,06-29-13,339.0,28
6/30/13 23:59,80.0,0.0,10.0,06-30-13,263.0,29
7/1/13 23:59,75.0,0.0,14.0,07-01-13,161.0,30
7/2/13 23:59,77.0,0.0,12.0,07-02-13,248.0,31
7/3/13 23:59,78.0,0.0,12.0,07-03-13,230.0,32
7/4/13 23:59,81.0,0.0,14.0,07-04-13,249.0,33
7/5/13 23:59,83.0,0.0,13.0,07-05-13,220.0,34
7/6/13 23:59,85.0,0.0,13.0,07-06-13,236.0,35
7/7/13 23:59,85.0,0.0,13.0,07-07-13,233.0,36
7/8/13 23:59,81.0,0.0,13.0,07-08-13,234.0,37
7/9/13 23:59,81.0,0.0,15.0,07-09-13,304.0,38
7/10/13 23:59,80.0,0.0,13.0,07-10-13,255.0,39
7/11/13 23:59,80.0,0.0,10.0,07-11-13,259.0,40
7/12/13 23:59,73.0,0.0,18.0,07-12-13,178.0,41
7/13/13 23:59,74.0,0.0,13.0,07-13-13,283.0,42
7/14/13 23:59,82.0,0.0,10.0,07-14-13,292.0,43
7/15/13 23:59,86.0,0.0,9.0,07-15-13,313.0,44
7/16/13 23:59,86.0,0.0,14.0,07-16-13,320.0,45
7/17/13 23:59,88.0,0.0,9.0,07-17-13,339.0,46
7/18/13 23:59,90.0,0.0,9.0,07-18-13,298.0,47
7/19/13 23:59,90.0,0.0,15.0,07-19-13,304.0,48
7/20/13 23:59,87.0,0.0,15.0,07-20-13,265.0,49
7/21/13 23:59,83.0,0.0,12.0,07-21-13,329.0,50
7/22/13 23:59,81.0,0.0,12.0,07-22-13,305.0,51
7/23/13 23:59,80.0,0.0,14.0,07-23-13,390.0,52
7/24/13 23:59,76.0,0.0,14.0,07-24-13,428.0,53
7/25/13 23:59,66.0,0.0,17.0,07-25-13,335.0,54
7/26/13 23:59,74.0,0.0,13.0,07-26-13,361.0,55
7/27/13 23:59,76.0,0.0,12.0,07-27-13,350.0,56
7/28/13 23:59,74.0,0.0,13.0,07-28-13,266.0,57
7/29/13 23:59,77.0,0.0,14.0,07-29-13,362.0,58
7/30/13 23:59,75.0,0.0,10.0,07-30-13,406.0,59
7/31/13 23:59,75.0,0.0,8.0,07-31-13,418.0,60
8/1/13 23:59,71.0,0.0,10.0,08-01-13,191.0,61
8/2/13 23:59,75.0,0.0,13.0,08-02-13,415.0,62
8/3/13 23:59,73.0,0.0,13.0,08-03-13,325.0,63
8/4/13 23:59,73.0,0.0,13.0,08-04-13,365.0,64
8/5/13 23:59,70.0,0.0,10.0,08-05-13,414.0,65
8/6/13 23:59,73.0,0.0,9.0,08-06-13,417.0,66
8/7/13 23:59,75.0,0.0,13.0,08-07-13,403.0,67
8/8/13 23:59,76.0,0.0,10.0,08-08-13,324.0,68
8/9/13 23:59,80.0,0.0,16.0,08-09-13,347.0,69
8/10/13 23:59,77.0,0.0,14.0,08-10-13,419.0,70
8/11/13 23:59,73.0,0.0,9.0,08-11-13,361.0,71
8/12/13 23:59,76.0,0.0,8.0,08-12-13,354.0,72
8/13/13 23:59,73.0,0.0,12.0,08-13-13,262.0,73
8/14/13 23:59,68.0,0.0,15.0,08-14-13,432.0,74
8/15/13 23:59,69.0,0.0,10.0,08-15-13,424.0,75
8/16/13 23:59,73.0,0.0,8.0,08-16-13,400.0,76
8/17/13 23:59,74.0,0.0,8.0,08-17-13,419.0,77
8/18/13 23:59,72.0,0.0,10.0,08-18-13,283.0,78
8/19/13 23:59,73.0,0.0,9.0,08-19-13,360.0,79
8/20/13 23:59,78.0,0.0,9.0,08-20-13,419.0,80
8/21/13 23:59,81.0,0.0,8.0,08-21-13,416.0,81
8/22/13 23:59,75.0,0.0,10.0,08-22-13,285.0,82
8/23/13 23:59,77.0,0.0,13.0,08-23-13,380.0,83
8/24/13 23:59,73.0,0.0,14.0,08-24-13,381.0,84
8/25/13 23:59,74.0,0.0,10.0,08-25-13,353.0,85
8/26/13 23:59,76.0,0.0,14.0,08-26-13,351.0,86
8/27/13 23:59,79.0,0.0,12.0,08-27-13,358.0,87
8/28/13 23:59,79.0,0.0,9.0,08-28-13,306.0,88
8/29/13 23:59,76.0,0.0,12.0,08-29-13,351.0,89
8/30/13 23:59,78.0,0.0,13.0,08-30-13,332.0,90
8/31/13 23:59,80.0,0.0,13.0,08-31-13,265.0,91
9/1/13 23:59,80.0,0.0,10.0,09-01-13,265.0,92
9/2/13 23:59,78.0,0.0,12.0,09-02-13,253.0,93
9/3/13 23:59,75.0,0.0,12.0,09-03-13,325.0,94
9/4/13 23:59,74.0,0.0,12.0,09-04-13,385.0,95
9/5/13 23:59,72.0,0.0,13.0,09-05-13,385.0,96
9/6/13 23:59,65.0,0.0,12.0,09-06-13,377.0,97
9/7/13 23:59,70.0,0.0,10.0,09-07-13,352.0,98
9/8/13 23:59,74.0,0.0,15.0,09-08-13,401.0,99
9/9/13 23:59,65.0,0.0,12.0,09-09-13,351.0,100
9/10/13 23:59,78.0,0.0,12.0,09-10-13,404.0,101
9/11/13 23:59,87.0,0.0,12.0,09-11-13,390.0,102
9/12/13 23:59,79.0,0.0,15.0,09-12-13,340.0,103
9/13/13 23:59,68.0,0.0,14.0,09-13-13,429.0,104
9/14/13 23:59,61.0,0.0,12.0,09-14-13,356.0,105
9/15/13 23:59,62.0,0.0,9.0,09-15-13,351.0,106
9/16/13 23:59,65.0,0.0,14.0,09-16-13,368.0,107
9/17/13 23:59,58.0,0.0,17.0,09-17-13,430.0,108
9/18/13 23:59,62.0,0.0,9.0,09-18-13,446.0,109
9/19/13 23:59,67.0,0.0,8.0,09-19-13,434.0,110
9/20/13 23:59,70.0,0.0,9.0,09-20-13,436.0,111
9/21/13 23:59,69.0,0.0,16.0,09-21-13,338.0,112
9/22/13 23:59,62.0,0.0,14.0,09-22-13,323.0,113
9/23/13 23:59,58.0,0.0,12.0,09-23-13,353.0,114
9/24/13 23:59,60.0,0.0,12.0,09-24-13,412.0,115
9/25/13 23:59,63.0,0.0,7.0,09-25-13,403.0,116
9/26/13 23:59,65.0,0.0,10.0,09-26-13,436.0,117
9/27/13 23:59,63.0,0.0,10.0,09-27-13,413.0,118
9/28/13 23:59,65.0,0.0,12.0,09-28-13,360.0,119
9/29/13 23:59,65.0,0.0,9.0,09-29-13,343.0,120
9/30/13 23:59,66.0,0.0,12.0,09-30-13,448.0,121
10/1/13 23:59,71.0,0.0,10.0,10-01-13,452.0,122
10/2/13 23:59,74.0,0.0,13.0,10-02-13,484.0,123
10/3/13 23:59,71.0,0.0,7.0,10-03-13,459.0,124
10/4/13 23:59,76.0,0.0,9.0,10-04-13,460.0,125
10/5/13 23:59,70.0,0.0,8.0,10-05-13,366.0,126
10/6/13 23:59,68.0,0.0,10.0,10-06-13,267.0,127
10/7/13 23:59,68.0,0.0,15.0,10-07-13,265.0,128
10/8/13 23:59,61.0,0.0,13.0,10-08-13,433.0,129
10/9/13 23:59,58.0,0.0,18.0,10-09-13,453.0,130
10/10/13 23:59,60.0,0.0,16.0,10-10-13,365.0,131
10/11/13 23:59,64.0,0.0,17.0,10-11-13,360.0,132
10/12/13 23:59,66.0,0.0,21.0,10-12-13,369.0,133
10/13/13 23:59,61.0,0.0,17.0,10-13-13,279.0,134
10/14/13 23:59,59.0,0.0,8.0,10-14-13,340.0,135
10/15/13 23:59,63.0,0.0,8.0,10-15-13,424.0,136
10/16/13 23:59,62.0,0.0,8.0,10-16-13,407.0,137
10/17/13 23:59,67.0,0.0,9.0,10-17-13,366.0,138
10/18/13 23:59,62.0,0.0,15.0,10-18-13,439.0,139
10/19/13 23:59,58.0,0.0,10.0,10-19-13,321.0,140
10/20/13 23:59,57.0,0.0,14.0,10-20-13,274.0,141
10/21/13 23:59,58.0,0.0,10.0,10-21-13,373.0,142
10/22/13 23:59,59.0,0.0,12.0,10-22-13,419.0,143
10/23/13 23:59,50.0,0.0,14.0,10-23-13,312.0,144
10/24/13 23:59,48.0,0.0,15.0,10-24-13,382.0,145
10/25/13 23:59,47.0,0.0,15.0,10-25-13,377.0,146
10/26/13 23:59,48.0,0.0,17.0,10-26-13,255.0,147
10/27/13 23:59,52.0,0.0,13.0,10-27-13,262.0,148
10/28/13 23:59,52.0,0.0,13.0,10-28-13,324.0,149
10/29/13 23:59,50.0,0.0,10.0,10-29-13,379.0,150
10/30/13 23:59,54.0,0.0,9.0,10-30-13,380.0,151
10/31/13 23:59,60.0,0.0,13.0,10-31-13,340.0,152
11/1/13 23:59,65.0,0.0,23.0,11-01-13,317.0,153
11/2/13 23:59,62.0,0.0,10.0,11-02-13,325.0,154
11/3/13 23:59,46.0,0.0,15.0,11-03-13,238.0,155
11/4/13 23:59,41.0,0.0,15.0,11-04-13,324.0,156
11/5/13 23:59,48.0,0.0,10.0,11-05-13,320.0,157
11/6/13 23:59,55.0,0.0,9.0,11-06-13,350.0,158
11/7/13 23:59,54.0,0.0,15.0,11-07-13,316.0,159
11/8/13 23:59,45.0,0.0,16.0,11-08-13,307.0,160
11/9/13 23:59,44.0,0.0,13.0,11-09-13,255.0,161
11/10/13 23:59,53.0,0.0,18.0,11-10-13,208.0,162
11/11/13 23:59,48.0,0.0,16.0,11-11-13,275.0,163
11/12/13 23:59,42.0,0.0,16.0,11-12-13,234.0,164
11/13/13 23:59,34.0,0.0,14.0,11-13-13,263.0,165
11/14/13 23:59,43.0,0.0,17.0,11-14-13,324.0,166
11/15/13 23:59,51.0,0.0,13.0,11-15-13,332.0,167
11/16/13 23:59,53.0,0.0,12.0,11-16-13,282.0,168
11/17/13 23:59,56.0,0.0,10.0,11-17-13,197.0,169
11/18/13 23:59,58.0,0.0,20.0,11-18-13,316.0,170
11/19/13 23:59,44.0,0.0,20.0,11-19-13,336.0,171
11/20/13 23:59,38.0,0.0,15.0,11-20-13,303.0,172
11/21/13 23:59,44.0,0.0,10.0,11-21-13,335.0,173
11/22/13 23:59,54.0,0.0,12.0,11-22-13,289.0,174
11/23/13 23:59,43.0,0.0,21.0,11-23-13,197.0,175
11/24/13 23:59,27.0,0.0,25.0,11-24-13,101.0,176
11/25/13 23:59,29.0,0.0,15.0,11-25-13,219.0,177
11/26/13 23:59,40.0,0.0,12.0,11-26-13,179.0,178
11/27/13 23:59,49.0,0.0,20.0,11-27-13,80.0,179
11/28/13 23:59,33.0,0.0,22.0,11-28-13,51.0,180
11/29/13 23:59,34.0,0.0,13.0,11-29-13,110.0,181
11/30/13 23:59,32.0,0.0,12.0,11-30-13,108.0,182
12/1/13 23:59,43.0,0.0,7.0,12-01-13,156.0,183
12/2/13 23:59,45.0,0.0,8.0,12-02-13,253.0,184
12/3/13 23:59,46.0,0.0,8.0,12-03-13,309.0,185
12/4/13 23:59,47.0,0.0,8.0,12-04-13,326.0,186
12/5/13 23:59,54.0,0.0,9.0,12-05-13,276.0,187
12/6/13 23:59,50.0,0.0,15.0,12-06-13,114.0,188
12/7/13 23:59,37.0,0.0,13.0,12-07-13,162.0,189
12/8/13 23:59,31.0,0.0,15.0,12-08-13,116.0,190
12/9/13 23:59,35.0,0.003,22.0,12-09-13,184.0,191
12/10/13 23:59,34.0,0.0,14.0,12-10-13,151.0,192
12/11/13 23:59,30.0,0.0,15.0,12-11-13,224.0,193
12/12/13 23:59,27.0,0.0,16.0,12-12-13,167.0,194
12/13/13 23:59,29.0,0.0,18.0,12-13-13,188.0,195
12/14/13 23:59,28.0,0.0,21.0,12-14-13,47.0,196
12/15/13 23:59,35.0,3.0,21.0,12-15-13,82.0,197
12/16/13 23:59,29.0,3.0,17.0,12-16-13,171.0,198
12/17/13 23:59,28.0,3.0,13.0,12-17-13,90.0,199
12/18/13 23:59,30.0,4.0,14.0,12-18-13,144.0,200
12/19/13 23:59,39.0,3.0,15.0,12-19-13,216.0,201
12/20/13 23:59,47.0,3.0,16.0,12-20-13,223.0,202
12/21/13 23:59,58.0,1.0,16.0,12-21-13,183.0,203
12/22/13 23:59,66.0,0.0,16.0,12-22-13,157.0,204
12/23/13 23:59,53.0,0.0,17.0,12-23-13,79.0,205
12/24/13 23:59,34.0,0.0,18.0,12-24-13,122.0,206
12/25/13 23:59,25.0,0.0,21.0,12-25-13,42.0,207
12/26/13 23:59,33.0,0.0,14.0,12-26-13,96.0,208
12/27/13 23:59,36.0,0.0,12.0,12-27-13,129.0,209
12/28/13 23:59,46.0,0.0,16.0,12-28-13,130.0,210
12/29/13 23:59,45.0,0.0,16.0,12-29-13,56.0,211
12/30/13 23:59,34.0,0.0,15.0,12-30-13,160.0,212
1/1/14 23:59,29.0,0.0,14.0,01-01-14,68.0,214
1/2/14 23:59,26.0,0.0,21.0,01-02-14,89.0,215
1/3/14 23:59,14.0,6.0,21.0,01-03-14,12.0,216
1/4/14 23:59,19.0,6.0,9.0,01-04-14,24.0,217
1/5/14 23:59,34.0,4.0,7.0,01-05-14,26.0,218
1/6/14 23:59,37.0,1.0,18.0,01-06-14,86.0,219
1/7/14 23:59,12.0,0.0,23.0,01-07-14,80.0,220
1/8/14 23:59,16.0,0.0,15.0,01-08-14,87.0,221
1/9/14 23:59,27.0,0.0,12.0,01-09-14,145.0,222
1/10/14 23:59,34.0,0.0,8.0,01-10-14,116.0,223
1/11/14 23:59,48.0,0.0,17.0,01-11-14,87.0,224
1/12/14 23:59,46.0,0.0,20.0,01-12-14,137.0,225
1/13/14 23:59,44.0,0.0,14.0,01-13-14,247.0,226
1/14/14 23:59,48.0,0.0,13.0,01-14-14,113.0,227
1/15/14 23:59,43.0,0.0,12.0,01-15-14,233.0,228
1/16/14 23:59,39.0,0.0,10.0,01-16-14,196.0,229
1/17/14 23:59,39.0,0.0,12.0,01-17-14,235.0,230
1/18/14 23:59,35.0,0.0,15.0,01-18-14,96.0,231
1/19/14 23:59,31.0,0.0,21.0,01-19-14,104.0,232
1/20/14 23:59,39.0,0.0,17.0,01-20-14,150.0,233
1/21/14 23:59,21.0,0.0,20.0,01-21-14,44.0,234
1/22/14 23:59,11.0,11.0,22.0,01-22-14,20.0,235
1/23/14 23:59,14.0,7.0,16.0,01-23-14,55.0,236
1/24/14 23:59,15.0,6.0,17.0,01-24-14,61.0,237
1/25/14 23:59,24.0,4.0,17.0,01-25-14,40.0,238
1/26/14 23:59,26.0,4.0,16.0,01-26-14,40.0,239
1/27/14 23:59,33.0,3.0,17.0,01-27-14,146.0,240
1/28/14 23:59,17.0,1.0,15.0,01-28-14,98.0,241
1/29/14 23:59,19.0,2.0,15.0,01-29-14,100.0,242
1/30/14 23:59,23.0,1.0,9.0,01-30-14,173.0,243
1/31/14 23:59,32.0,1.0,14.0,01-31-14,168.0,244
2/1/14 23:59,41.0,1.0,13.0,02-01-14,138.0,245
2/2/14 23:59,48.0,1.0,10.0,02-02-14,157.0,246
2/3/14 23:59,35.0,1.0,10.0,02-03-14,22.0,247
2/4/14 23:59,29.0,8.0,7.0,02-04-14,101.0,248
2/5/14 23:59,32.0,9.0,15.0,02-05-14,28.0,249
2/6/14 23:59,27.0,9.0,13.0,02-06-14,71.0,250
2/7/14 23:59,28.0,9.0,15.0,02-07-14,102.0,251
2/8/14 23:59,25.0,9.0,12.0,02-08-14,61.0,252
2/9/14 23:59,26.0,8.0,12.0,02-09-14,43.0,253
2/10/14 23:59,25.0,10.0,15.0,02-10-14,90.0,254
2/11/14 23:59,21.0,10.0,14.0,02-11-14,93.0,255
2/12/14 23:59,19.0,10.0,14.0,02-12-14,122.0,256
2/13/14 23:59,30.0,12.0,25.0,02-13-14,11.0,257
2/14/14 23:59,36.0,18.0,22.0,02-14-14,41.0,258
2/15/14 23:59,32.0,18.0,18.0,02-15-14,25.0,259
2/16/14 23:59,26.0,18.0,18.0,02-16-14,30.0,260
2/17/14 23:59,25.0,17.0,16.0,02-17-14,49.0,261
2/18/14 23:59,33.0,18.0,16.0,02-18-14,54.0,262
2/19/14 23:59,40.0,17.0,16.0,02-19-14,93.0,263
2/20/14 23:59,44.0,15.0,14.0,02-20-14,131.0,264
2/21/14 23:59,43.0,13.0,21.0,02-21-14,104.0,265
2/22/14 23:59,47.0,10.0,17.0,02-22-14,116.0,266
2/23/14 23:59,49.0,9.0,18.0,02-23-14,159.0,267
2/24/14 23:59,36.0,6.0,17.0,02-24-14,141.0,268
2/25/14 23:59,29.0,6.0,18.0,02-25-14,141.0,269
2/26/14 23:59,26.0,6.0,17.0,02-26-14,111.0,270
2/27/14 23:59,24.0,6.0,21.0,02-27-14,134.0,271
2/28/14 23:59,17.0,6.0,15.0,02-28-14,100.0,272
3/1/14 23:59,29.0,6.0,12.0,03-01-14,117.0,273
3/2/14 23:59,36.0,5.0,13.0,03-02-14,90.0,274
3/3/14 23:59,25.0,5.0,16.0,03-03-14,95.0,275
3/4/14 23:59,21.0,5.0,13.0,03-04-14,92.0,276
3/5/14 23:59,33.0,4.0,17.0,03-05-14,149.0,277
3/6/14 23:59,24.0,4.0,17.0,03-06-14,148.0,278
3/7/14 23:59,32.0,4.0,16.0,03-07-14,144.0,279
3/8/14 23:59,46.0,3.0,17.0,03-08-14,157.0,280
3/9/14 23:59,40.0,2.0,15.0,03-09-14,125.0,281
3/10/14 23:59,44.0,1.0,15.0,03-10-14,180.0,282
3/11/14 23:59,56.0,0.0,13.0,03-11-14,258.0,283
3/12/14 23:59,44.0,0.0,20.0,03-12-14,144.0,284
3/13/14 23:59,25.0,0.0,23.0,03-13-14,113.0,285
3/14/14 23:59,34.0,0.0,14.0,03-14-14,153.0,286
3/15/14 23:59,50.0,0.0,21.0,03-15-14,208.0,287
3/16/14 23:59,36.0,0.0,16.0,03-16-14,103.0,288
3/17/14 23:59,29.0,0.0,15.0,03-17-14,128.0,289
3/18/14 23:59,36.0,0.0,20.0,03-18-14,178.0,290
3/19/14 23:59,39.0,0.0,15.0,03-19-14,138.0,291
3/20/14 23:59,47.0,0.0,20.0,03-20-14,222.0,292
3/21/14 23:59,45.0,0.0,16.0,03-21-14,216.0,293
3/22/14 23:59,52.0,0.0,18.0,03-22-14,228.0,294
3/23/14 23:59,35.0,0.0,15.0,03-23-14,104.0,295
3/24/14 23:59,28.0,0.0,15.0,03-24-14,149.0,296
3/25/14 23:59,33.0,0.0,16.0,03-25-14,191.0,297
3/26/14 23:59,30.0,0.0,23.0,03-26-14,159.0,298
3/27/14 23:59,33.0,0.0,14.0,03-27-14,167.0,299
3/28/14 23:59,50.0,0.0,13.0,03-28-14,218.0,300
3/29/14 23:59,51.0,0.0,23.0,03-29-14,53.0,301
3/30/14 23:59,44.0,0.0,21.0,03-30-14,75.0,302
3/31/14 23:59,46.0,0.0,13.0,03-31-14,164.0,303
4/1/14 23:59,50.0,0.0,17.0,04-01-14,256.0,304
4/2/14 23:59,48.0,0.0,9.0,04-02-14,242.0,305
4/3/14 23:59,57.0,0.0,10.0,04-03-14,285.0,306
4/4/14 23:59,44.0,0.0,15.0,04-04-14,140.0,307
4/5/14 23:59,47.0,0.0,20.0,04-05-14,189.0,308
4/6/14 23:59,49.0,0.0,13.0,04-06-14,220.0,309
4/7/14 23:59,48.0,0.0,16.0,04-07-14,153.0,310
4/8/14 23:59,55.0,0.0,17.0,04-08-14,234.0,311
4/9/14 23:59,53.0,0.0,17.0,04-09-14,305.0,312
4/10/14 23:59,50.0,0.0,16.0,04-10-14,315.0,313
4/11/14 23:59,66.0,0.0,13.0,04-11-14,309.0,314
4/12/14 23:59,62.0,0.0,14.0,04-12-14,296.0,315
4/13/14 23:59,66.0,0.0,15.0,04-13-14,281.0,316
4/14/14 23:59,67.0,0.0,17.0,04-14-14,293.0,317
4/15/14 23:59,48.0,0.0,17.0,04-15-14,112.0,318
4/16/14 23:59,40.0,0.0,16.0,04-16-14,222.0,319
4/17/14 23:59,42.0,0.0,17.0,04-17-14,238.0,320
4/18/14 23:59,42.0,0.0,14.0,04-18-14,221.0,321
4/19/14 23:59,55.0,0.0,16.0,04-19-14,271.0,322
4/20/14 23:59,53.0,0.0,16.0,04-20-14,230.0,323
4/21/14 23:59,54.0,0.0,13.0,04-21-14,305.0,324
4/22/14 23:59,61.0,0.0,13.0,04-22-14,316.0,325
4/23/14 23:59,53.0,0.0,21.0,04-23-14,317.0,326
4/24/14 23:59,52.0,0.0,18.0,04-24-14,333.0,327
4/25/14 23:59,54.0,0.0,16.0,04-25-14,303.0,328
4/26/14 23:59,57.0,0.0,14.0,04-26-14,208.0,329
4/27/14 23:59,53.0,0.0,16.0,04-27-14,246.0,330
4/28/14 23:59,56.0,0.0,14.0,04-28-14,320.0,331
4/29/14 23:59,48.0,0.0,16.0,04-29-14,182.0,332
4/30/14 23:59,47.0,0.0,18.0,04-30-14,34.0,333
5/1/14 23:59,65.0,0.0,13.0,05-01-14,338.0,334
5/2/14 23:59,63.0,0.0,16.0,05-02-14,339.0,335
5/3/14 23:59,63.0,0.0,12.0,05-03-14,303.0,336
5/4/14 23:59,60.0,0.0,21.0,05-04-14,229.0,337
5/5/14 23:59,60.0,0.0,16.0,05-05-14,333.0,338
5/6/14 23:59,62.0,0.0,13.0,05-06-14,333.0,339
5/7/14 23:59,60.0,0.0,13.0,05-07-14,349.0,340
5/8/14 23:59,56.0,0.0,8.0,05-08-14,187.0,341
5/9/14 23:59,59.0,0.0,13.0,05-09-14,236.0,342
5/10/14 23:59,70.0,0.0,17.0,05-10-14,238.0,343
5/11/14 23:59,71.0,0.0,13.0,05-11-14,316.0,344
5/12/14 23:59,75.0,0.0,10.0,05-12-14,342.0,345
5/13/14 23:59,63.0,0.0,20.0,05-13-14,335.0,346
5/14/14 23:59,62.0,0.0,10.0,05-14-14,345.0,347
5/15/14 23:59,65.0,0.0,13.0,05-15-14,301.0,348
5/16/14 23:59,63.0,0.0,16.0,05-16-14,212.0,349
5/17/14 23:59,62.0,0.0,13.0,05-17-14,326.0,350
5/18/14 23:59,59.0,0.0,12.0,05-18-14,267.0,351
5/19/14 23:59,61.0,0.0,14.0,05-19-14,355.0,352
5/20/14 23:59,66.0,0.0,13.0,05-20-14,447.0,353
5/21/14 23:59,69.0,0.0,10.0,05-21-14,384.0,354
5/22/14 23:59,63.0,0.0,10.0,05-22-14,249.0,355
5/23/14 23:59,64.0,0.0,13.0,05-23-14,258.0,356
5/24/14 23:59,64.0,0.0,12.0,05-24-14,189.0,357
5/25/14 23:59,68.0,0.0,10.0,05-25-14,277.0,358
5/26/14 23:59,76.0,0.0,14.0,05-26-14,335.0,359
5/27/14 23:59,75.0,0.0,16.0,05-27-14,372.0,360
5/28/14 23:59,59.0,0.0,16.0,05-28-14,320.0,361
5/29/14 23:59,59.0,0.0,13.0,05-29-14,369.0,362
5/30/14 23:59,65.0,0.0,16.0,05-30-14,407.0,363
5/31/14 23:59,65.0,0.0,20.0,05-31-14,315.0,364
6/1/14 23:59,66.0,0.0,10.0,06-01-14,316.0,365
6/2/14 23:59,70.0,0.0,10.0,06-02-14,387.0,366
6/3/14 23:59,76.0,0.0,13.0,06-03-14,346.0,367
6/4/14 23:59,73.0,0.0,10.0,06-04-14,418.0,368
6/5/14 23:59,69.0,0.0,13.0,06-05-14,253.0,369
6/6/14 23:59,69.0,0.0,10.0,06-06-14,412.0,370
6/7/14 23:59,71.0,0.0,9.0,06-07-14,326.0,371
6/8/14 23:59,76.0,0.0,13.0,06-08-14,334.0,372
6/9/14 23:59,68.0,0.0,9.0,06-09-14,214.0,373
6/10/14 23:59,71.0,0.0,8.0,06-10-14,360.0,374
6/11/14 23:59,66.0,0.0,16.0,06-11-14,350.0,375
6/12/14 23:59,67.0,0.0,10.0,06-12-14,336.0,376
6/13/14 23:59,72.0,0.0,9.0,06-13-14,190.0,377
6/14/14 23:59,67.0,0.0,14.0,06-14-14,308.0,378
6/15/14 23:59,70.0,0.0,12.0,06-15-14,309.0,379
6/16/14 23:59,72.0,0.0,12.0,06-16-14,358.0,380
6/17/14 23:59,80.0,0.0,9.0,06-17-14,381.0,381
6/18/14 23:59,83.0,0.0,14.0,06-18-14,381.0,382
6/19/14 23:59,73.0,0.0,10.0,06-19-14,357.0,383
6/20/14 23:59,72.0,0.0,12.0,06-20-14,412.0,384
6/21/14 23:59,70.0,0.0,13.0,06-21-14,370.0,385
6/22/14 23:59,72.0,0.0,9.0,06-22-14,294.0,386
6/23/14 23:59,73.0,0.0,12.0,06-23-14,351.0,387
6/24/14 23:59,75.0,0.0,12.0,06-24-14,395.0,388
6/25/14 23:59,78.0,0.0,12.0,06-25-14,389.0,389
6/26/14 23:59,78.0,0.0,13.0,06-26-14,397.0,390
6/27/14 23:59,75.0,0.0,13.0,06-27-14,401.0,391
6/28/14 23:59,77.0,0.0,12.0,06-28-14,315.0,392
6/29/14 23:59,76.0,0.0,12.0,06-29-14,280.0,393
6/30/14 23:59,77.0,0.0,10.0,06-30-14,407.0,394
7/1/14 23:59,81.0,0.0,14.0,07-01-14,408.0,395
7/2/14 23:59,82.0,0.0,15.0,07-02-14,306.0,396
7/3/14 23:59,78.0,0.0,12.0,07-03-14,318.0,397
7/4/14 23:59,70.0,0.0,14.0,07-04-14,137.0,398
7/5/14 23:59,72.0,0.0,15.0,07-05-14,238.0,399
7/6/14 23:59,75.0,0.0,17.0,07-06-14,244.0,400
7/7/14 23:59,81.0,0.0,14.0,07-07-14,372.0,401
7/8/14 23:59,81.0,0.0,15.0,07-08-14,355.0,402
7/9/14 23:59,80.0,0.0,13.0,07-09-14,349.0,403
7/10/14 23:59,78.0,0.0,10.0,07-10-14,412.0,404
7/11/14 23:59,79.0,0.0,10.0,07-11-14,380.0,405
7/12/14 23:59,78.0,0.0,10.0,07-12-14,310.0,406
7/13/14 23:59,78.0,0.0,9.0,07-13-14,276.0,407
7/14/14 23:59,78.0,0.0,12.0,07-14-14,266.0,408
7/15/14 23:59,79.0,0.0,13.0,07-15-14,252.0,409
7/16/14 23:59,75.0,0.0,10.0,07-16-14,402.0,410
